(1.1469334212329311368, 0.14373441274610830899)
(0.13015765959378884983, 0.0022516087267827820187)
(0.96650625418859356999, 0.11219024061495859226)
(1.3565713113192816834, 0.21030060110410881186)
(0.4611106114168046303, 0.0023692286677956086272)
(0.83869421231834310429, 0.042580728630907462037)
(0.42345678828594334641, 0.00071141077447820629077)
(1.1891314480390385127, 0.17097867925933227317)
(0.61823503488469328416, 0.010390699051118737948)
(0.93911423588153226108, 0.13126754172720738541)
(0.68574019221631087831, 0.059503972200783646627)
(1.0244809478991277103, 0.13715757733739461576)
(0.3270368155082705182, 0.01025047699863524147)
(1.018847142291047429, 0.12971178557276185725)
(0.28715614583865000807, 0.024078559218123139359)
(0.32584517431853798284, 0.0042142848673095222037)
(0.51036285374049667515, 0.039984933506235482437)
(1.2850160536814005424, 0.19631579733093506273)
(0.41408080511290407547, 0.015116480333688123453)
(1.2185502725284003368, 0.16970675671345190601)
(1.0839473342197606646, 0.098807607660217455571)
(0.95047733683882038881, 0.12215163761496234205)
(0.07651994921015481439, 0.0013880454584887655071)
(0.77110624999734819898, 0.049600057620903901188)
(0.94156442904043407741, 0.085182000529870053243)
(0.9856914636021420009, 0.10843427241675915045)
(0.98082235592365988523, 0.09907926281728946671)
(0.54176453101453829247, 0.012554866013534966724)
(0.79675774717076373264, 0.073457761024451229031)
(1.1919972844109086561, 0.17889900442947246456)
(0.81490321043622530569, 0.061354852675318129437)
(1.2745816056045531497, 0.1946068014450660873)
(0.55471771968799290348, 0.016730147406392016761)
(0.63477910544091020989, 0.064236871019273476952)
(1.4195327225707001706, 0.22875418781068498411)
(0.67399543080041147649, 0.028654239256777963864)
(0.42655097216578045138, 0.016124403204929553857)
(1.3596144692725016694, 0.21088060663258802382)
(0.2444199048825643297, 0.01117555252298027609)
(0.74933606169252502306, 0.046837416930794251471)
(0.86865752587107745081, 0.054749030549780998418)
(0.67568711472165901804, 0)
(0.62189825270222344261, 0.043062837187517599923)
(1.3135226398579976312, 0.2057720350333930356)
(1.0868928830400812495, 0.11428959004558632204)
(0.29231606590609936726, 0.0058168729218708867947)
(1.3236755463099778395, 0.20272302613951023355)
(0.24795226540032460034, 0.010788373866192526599)
(0.82814682249856805355, 0.087883079496694875342)
(0.72878521545852848195, 0.080713295779206443521)
(0.51548176681385641617, 0.0051449304539618201423)
(1.1897303144620420424, 0.16778840473793689963)
(0.5803114525571530776, 0)
(0.23264164495112469361, 0.0090782920399836531753)
(0.69072802059720288107, 0.044171091337312408524)
(0.85995383324395846791, 0.10647631299394867303)
(0.42026457002589705394, 0.0016167495661140356921)
(1.4227052605974835814, 0.23107710678194723923)
(1.0178279773350761962, 0.12376752792701140564)
(1.2768129212406263944, 0.19417638005649394216)
(1.2528988047779589229, 0.19171885140782089153)
(0.55480646632379814327, 0.04734437631455748029)
(0.85148938647668140443, 0.076867379649960093065)
(1.1333918441567907201, 0.15834796103919768005)
(0.55864644486059395064, 0.010117290969718533226)
(0.78735847657589787588, 0.060616341911043251638)
(1.2795781194454401529, 0.19018859216623423957)
(0.68731798691700935128, 0)
(0.43746176403755628669, 0.015634558990610928326)
(0.54643630567180861534, 0.017604135574706438973)
(0.81861639005809147719, 0.080930938593040850052)
(0.50131925992130810498, 0.0028899629464298834577)
(1.0201997245591649849, 0.1090715734781674868)
(0.30188919236320395815, 0.011097912234399257679)
(0.91057871207843609591, 0.039463768253751196715)
(0.57486707164603322425, 0.022623493661538502776)
(0.99182738187202108392, 0.030235163358355525964)
(0.66093911816558443764, 0.038894019682177496984)
(0.645707174217654478, 0.01819984464679354795)
(0.37378218100469148843, 0.002659566927236176915)
(0.2116181378034462127, 0.0040086067697576435778)
(0.88814302804732154725, 0.051841020869334042269)
(0.44798081426046083785, 0)
(1.2429275440783259973, 0.19130456803806484153)
(1.1161651558495088662, 0.1458467385654565969)
(0.11122975870930378517, 0)
(1.166588454593678144, 0.16486499221018011957)
(0.63686285355106908454, 0.031967763776309374313)
(0.29716912046725180001, 0.017791966102086007185)
(0.32851815687878986556, 0)
(0.91527502481606587333, 0.094828785170656923298)
(1.0084880885892570984, 0.046108868438743921348)
(0.82546600599348633873, 0.055459828915989833641)
(0.33987870906000691802, 0.012347695363302691238)
(0.329576234851199709, 0.015112993362277359774)
(0.63423814939705103005, 0.027156395229998270436)
(0.78071325827818080002, 0.040964599602010720494)
(0.69105063901265032113, 0.011317777934704506063)
(1.1403712906812864227, 0.15534485157317983313)
(0.92958165315445767727, 0.12906498451345776848)
(1.0212266947035300084, 0.14747902324352550993)
(0.95800228257610927328, 0.11881210470299829495)
(0.56786901858484020391, 0.019269051641717653769)
(1.3615158562730999041, 0.21499581544632406794)
(0.51168773495670238438, 0.013749380469403773069)
(0.51423487213646028874, 0.013484950711646767796)
(0.93644486277283806193, 0.010554425080873472558)
(0.54459942218111100602, 0.003969654828970926051)
(0.42858511714855670311, 0.015370788603530935389)
(0.93019781772602290254, 0.013894587292320249784)
(0.82434940681808116069, 0.02332350619265013866)
(0.54434169635412718867, 0.0050847671745117360216)
(1.0367301255742306662, 0.12321278631454452875)
(1.1832786504986276244, 0.14852930343964221131)
(1.2917011327540451379, 0.20008406744355267782)
(0.21817998752963546996, 0.0061754000296813554416)
(1.4733912886353397222, 0.2431260834165019749)
(0.9358884513203043178, 0.0076881925974574939708)
(0.069232015989118333673, 0.0021379878437766682276)
(0.45036583301301844645, 0.0049679066878921755511)
(0.69272457812075898009, 0.0055740469257963767544)
(1.3198370722427764047, 0.20501056338631666468)
(1.3170415323933832788, 0.1966436823861843031)
(1.4130800804030925716, 0.22633658321235011255)
(0.60039859856134162203, 0.024843194948326047499)
(1.2005485354201112558, 0.16983478770352561424)
(0.049133690280917745601, 0)
(0.65652263915302970472, 0.014156484428516338479)
(1.2055502415334691758, 0.17592741321327527762)
(0.28686648698943884177, 0.015639420890390772318)
(1.4468397929267941061, 0.23683766935632307772)
(1.1139113531473874831, 0.126782024103940614)
(0.43055192808337475674, 0.0044758326101792018062)
(0.81292974020533856832, 0.0034829698933969170144)
(0.32187235656819819683, 0.027680365896924203555)
(1.2248766803246985788, 0.18788031334084235395)
(0.70636034223439699231, 0.054400305417541103563)
(0.69348886730262580222, 0.070697855360574812351)
(0.28207213452683911275, 0.0080168717092457756262)
(0.31966855148171505443, 0.012765639053082764402)
(0.69061641426480493316, 0.0512992383679586586)
(0.18992551194485395506, 0.0099211587833469762811)
(0.76539455433957655076, 0.061606555069663463215)
(0.66446095789774108645, 0.048370559073179497479)
(0.1052283879025314538, 0.0057165348329097288285)
(1.0059757572919505541, 0.094894417729040991764)
(0.89289235589395012208, 0.090951887351811795576)
(0.52454591620186459208, 0.053722601316812434788)
(1.2592681771009479099, 0.18630315224109451136)
(0.69394252442839401783, 0.020392681796611556731)
(0.95128764267126567913, 0.1151009487620146214)
(0.80655442330083885062, 0.033995971477379930479)
(0.0025874375298847260392, 1.9476134885108134637e-05)
(0.96935132832662001314, 0.11300161775004456726)
(0.65791096162215625845, 0.0069570422623967165014)
(0.65734754044135376624, 0.051594734066064001681)
(0.625287077377510286, 0.048548742483785235825)
(0.98017232363277871356, 0.090494014838485219096)
(0.71439270585768163842, 0.053598176464420409613)
(0.49878925768457300929, 0)
(0.89561003474062182543, 0.12430385825636493884)
(0.81175760312900521986, 0.029833762808145376293)
(0.38761365194149267245, 0.0091314776799981055747)
(0.47697409121278859715, 0.012900777841016884842)
(0.66646606586163614988, 0.036843266744828063508)
(0.59284094378770170014, 0.015683855307539738364)
(0.86377203037807437141, 0.086160953380986475803)
(1.1447190663075946882, 0.15293274618307454841)
(0.85678645736599715754, 0.033993682398524929129)
(0.487655160629695523, 0)
(0.20825453963832878, 0.0078491203412746656106)
(0.87712333673403847928, 0.061468715508474365738)
(0.33251585554125155433, 0.015373521016179513867)
(1.1221063052254328229, 0.1569344433038356924)
(0.92029144284566807534, 0.10778227649069891826)
(0.94970578911149084893, 0.094377241652794699678)
(0.32208691152892172509, 0.021937446601442635358)
(0.50044317038007730427, 0.035494303787147460176)
(0.17856516890079551206, 0.00055955688749606515058)
(1.0145244538236114132, 0.068790495155519166717)
(0.93865854621365767607, 0.0072035911554525123572)
(0.33570573278739034167, 0.012698674231126327128)
(0.59934033542069845121, 0.024300406932765552085)
(0.81357258840418495468, 0)
(0.96850894641815528282, 0.074307934482071793134)
(0.46916619002806366601, 0.012589898310437138604)
(0.65690420280121321453, 0.054823670496511259674)
(0.97689201791077693432, 0.087048366224894216076)
(1.0101688290747327583, 0.052353173544000491436)
(0.46887569237542017612, 0.002896672895077643352)
(1.159810806074219351, 0.14713299361728030053)
(1.0137277009114409304, 0.13538382680160978024)
(0.69057339427467045372, 0.022075376833609658285)
(0.99957810340007774132, 0.12243791692975101586)
(0.58790701004351375521, 0.0062656703968332372157)
(0.78726848578935082913, 0.037126897091840477422)
(0.10296428876419810671, 0.001389143624683209122)
(0.68739249273227984323, 0.02361668985984939667)
(1.2762315228654719753, 0.1831087420304541183)
(0.60925463191153302213, 0.026464077079272743351)
(0.83622149861318057125, 0.038531859150275008701)
(0.47015139394122352871, 0.016905405201430921798)
(0.64975606329220806582, 0.030938484989336200204)
(0.99193625254401169222, 0.032710004407035915433)
(0.60219754787446076326, 0.02520402256999710336)
(1.2003699201126020473, 0.16711209007331603529)
(1.1617223342169510002, 0.1704443322570186871)
(1.2542369337003549453, 0.18683608678451111915)
(0.96187778283035254179, 0.028403205086924334117)
(0.85510266001221760002, 0.043165479530872731283)
(0.68069785934864914916, 0.059281688415734826687)
(0.90424811362262359109, 0.11672717778483756976)
(0.65558483638068676879, 0.020262948326736472588)
(0.94934985477155849325, 0.049569336502292045453)
(0.4322784000484040566, 0.0020424100001367081925)
(0.41072728385583357898, 0.035899007040084924631)
(0.96736174123181553158, 0.018083498613010638088)
(0.7648769906032549971, 0.047306523666130633941)
(1.1028000479378598099, 0.15216360011618391633)
(0.063869610545511422527, 0.00024794869124474504622)
(0.6132778084264481722, 0.030717030645667847198)
(1.2592986267560904158, 0.18815282231825971083)
(0.39837107141437757291, 0.0026012588886500245781)
(0.97200647764187863805, 0.12556633469200969151)
(0.7081285633899708702, 0.046270052462829626571)
(0.51011170581752262985, 0.01209421261173977862)
(0.52634815957677596625, 0.012973542951406196219)
(1.2059260215225003207, 0.16007870544819825607)
(0.97475537914180664692, 0.12044472061531744891)
(0.82496913262959306796, 0.03602964199277346814)
(0.7738769436839553776, 0.041284048037377765198)
(1.0537260433017212508, 0.098559809233350813309)
(0.43793837495355334043, 0.024147365380004846472)
(0.8297876184229562676, 0.053586084435737652981)
(0.80316306832309658818, 0)
(0.85786380337470359629, 0.11587369759297578464)
(0.64605647884379893573, 0.026427179906601498196)
(0.88794132576703309556, 0.089381203162660678531)
(0.58204445792159731739, 0.031303958701031443799)
(0.38168390353948182921, 0.019648005888342199851)
(1.0261566582722330287, 0.12435681002143414527)
(0.96824834826145678396, 0.09483143081913210382)
(0.17755177710027419315, 0.0062176761021199098731)
(0.23766827361829923259, 0.01981629048156538542)
(0.87588196409358569052, 0.053731469880228976457)
(0.44510249258814798851, 0.0010457137700848098123)
(1.1163040700094403166, 0.15549833169346728195)
(1.044761691510755954, 0.14986951475031539911)
(0.86542197566589164934, 0.1155410048716985303)
(0.56774516410877735374, 0.054850513787898328668)
(0.63113899763892042643, 0.019031777910865296815)
(1.2422969674548045651, 0.18956403200886784985)
(1.4368245191156308764, 0.23325897248593565487)
(1.0503046391154456829, 0.087694197358992569771)
(0.9197614737706916087, 0)
(1.3889083062993397046, 0.22074777237960831762)
(0.70501249237905105736, 0.020503554735064220904)
(1.0059515191067004521, 0.098424215122530868329)
(0.74672836836446735825, 0.048305938623187780229)
(1.463091227188480941, 0.24086141602027355707)
(1.2073532409320622969, 0.16263450331685814663)
(1.0337230713543509971, 0.087734458033985879733)
(0.60767568901565096798, 0.026134181216262131652)
(0.80729376518684934711, 0.087202457205338778971)
(1.3527712856811523928, 0.21504048763712145057)
(0.72300032546581877087, 0.083789168179762542447)
(1.034303155731146637, 0.11134970286102907622)
(0.99523017033387666799, 0.043783171081567539226)
(0.53778947200968049962, 0.018151101092408725018)
(0.27612215913356013224, 0.01445381885627981454)
(0.55347461659840411862, 0.0077096681097447681502)
(0.56234275823009682974, 0.063404265670985638216)
(0.57502423752194529186, 0.031083302641849575308)
(0.12542051556021273443, 0.0067971094497002783326)
(0.33622599516892005483, 0.0030904970900735802674)
(1.0876516212921599391, 0.11865522978932679512)
(1.2305888153428116924, 0.17119267870517534369)
(1.1781805091349059341, 0.15316520692442298398)
(0.40343744542333195662, 0.0072470843047710126609)
(1.1454507791521543753, 0.15691850543099346958)
(0.34452240843045842946, 0.014635738728636534974)
(1.0291848686822463668, 0.12041558376194230475)
(0.76117576328818603001, 0.028652500730801056693)
(0.8917583810921718558, 0.10310902594644205766)
(0.64068902634864297426, 0.016691038565820609065)
(0.56007661320193153525, 0.036870223479822622685)
(0.89185851261717319041, 0.0043091345346264869209)
(0.78099840982173648278, 0.052801464050657303968)
(1.205512829728695709, 0.15687858791012235517)
(0.4607795181154902306, 0.024875718408874527104)
(0.29369666488273048593, 0.0069929196370814566746)
(1.0624992881511691738, 0.14125076058709384192)
(1.231556869820888256, 0.18368769296016086316)
(0.96084523902067751021, 0.013774379370690068356)
(0.81957414695164070771, 0.076898729785534510002)
(0.52276347551142044058, 0.0046863003719217023664)
(0.56934502156696429633, 0.0014912907863863289529)
(0.99523053677446925413, 0.013227311345471935206)
(0.087080434556233652241, 0.0032069000159757925281)
(0.55985030989003562065, 0.007608674572810802372)
(0.92077367699857369472, 0.071207853030527856031)
(0.20728762310936767993, 0.0010884556827152989675)
(0.87533391817573019547, 0.094389684047795204118)
(0.55209130228556902668, 0.0036170996686002511702)
(1.0064167279743596645, 0.12324225786032566631)
(0.58493433307025719371, 0.0027128156983082421237)
(1.1640114675588586714, 0.13934284079034026224)
(0.70090193856203011137, 0.030041057328937892483)
(0.89387188565816293352, 0.082482548922439406138)
(0.98833810728225524056, 0.11642030279935448226)
(1.148885142491153592, 0.16222128562278839799)
(0.9660379109585660225, 0.10673020475145989571)
(1.0343222845501267545, 0.075450147679282094557)
(1.0868009545010224365, 0.10058534172679177308)
(1.1350216215565728431, 0.16692147218958384382)
(1.1919132857285868076, 0.17160676391037929978)
(0.63281417503900165632, 0.033203543759750414079)
(0.58164519951926957364, 0.0018910966387356314263)
(0.50559845170140034644, 0.054425454514879317139)
(0.48276158502601424581, 0.00774556249818403347)
(0.66734317619220619725, 0.046762476539812898542)
(0.65957910157157088047, 0.039894775392892720121)
(1.0078103731289730338, 0.12579657037884383922)
(0.61168145262534691852, 0.014594523644066427038)
(0.44496823380676884559, 0.022819263726083485313)
(0.51821960187358239266, 0.0045549004683955981667)
(0.81567221977086116829, 0.058750381846625710081)
(0.61253131145652390562, 0.030607751522386442661)
(0.33245230368695794524, 0.0063528751828986006779)
(0.32074515405571331684, 0.0046023697942987125129)
(0.62939779134038379967, 0.028466401614821327968)
(1.0760988147825679203, 0.13228825218110609899)
(0.90007504571914583838, 0.044820198312509716287)
(0.36627796366326274068, 0)
(1.2776843381663974827, 0.18977056167877298851)
(0.9540423729627984883, 0.097046287211220791609)
(0.9532680690377205519, 0.09747414462562224845)
(0.91627778475525795625, 0.10687170973777643633)
(0.42767544167010158125, 0.0039482163654881055691)
(0.99151493724589004775, 0.13024149185133199128)
(0.38044055693989030806, 0)
(0.77158967033213638755, 0.027436419019694487182)
(0.53526222950040400336, 0.022818058877751665175)
(0.73684568879545921918, 0.016592776651639932863)
(1.4844943015521743377, 0.24612357538804358443)
(0.56646692628075382575, 0.016616731570188456435)
(1.2254608691759884933, 0.18230275240749237103)
(0.40226028726779245069, 0)
(0.74185500537569935267, 0.088353574079689635718)
(1.1447025485983817094, 0.15324042568852324894)
(0.5250947647694029793, 0.0017669124539285313278)
(1.1577857508040996325, 0.15313442923768741559)
(0.27328111252744027683, 0.015571352161576904063)
(0.97521759695531061467, 0.045958094836845910697)
(1.0090241254295197632, 0.064951952137530525149)
(0.70289478900425708322, 0.071198798409695368462)
(0.072682690051633967723, 0.0021177309626763115939)
(0.71314788117602442012, 0.017885209288783824781)
(0.71363524636055248397, 0.036588540862615487063)
(1.0746117273083882411, 0.098286715527765983513)
(1.2262661494738392216, 0.1660767779225930304)
(0.31079609053907563797, 0.0083620565052607778982)
(0.88086939330208490628, 0.11293733361235567877)
(1.0758531127562541924, 0.12491532660577681476)
(0.53651280326415670365, 0.0024156718944013855717)
(0.92940966372991283795, 0.10243181946945456083)
(0.99609678747312729657, 0.056044482499339968688)
(1.0094662259415586606, 0.054024516876520801741)
(1.1201707054111825996, 0.14924374084428734439)
(0.78968945448332401388, 0.074753913654579657112)
(0.46017512679330655959, 0.023230833291428393192)
(0.68910972793907037835, 0.048161220998851218047)
(1.3024337443446511719, 0.19614478654953484449)
(0.77905287215220659079, 0.070546069154220871058)
(1.0463473161275398429, 0.075380128421090094244)
(1.1261601158986206939, 0.16558890843724005773)
(1.1374815995844160407, 0.12697168158052294661)
(0.86376158914276207997, 0.096628806759245151459)
(0.39874601554259301995, 0.0024005562520529076456)
(0.80500408115006833186, 0.077614500325249289272)
(0.6582765894842644478, 0.028213364295958511159)
(0.73919031966690331581, 0.036164432794258887787)
(1.0557601653095741379, 0.10047835815747268433)
(1.1621242526881362667, 0.16440504516905480081)
(0.44638359239029562435, 0.003322958708516567352)
(1.4577159804551154176, 0.23954055362578800772)
(0.23480531610155211001, 0.0056304806082597660268)
(0.99459257490161265372, 0.11702071783168793173)
(0.43498064813874364788, 0.023062040630249563887)
(0.127571389650395417, 0.0030148534103686685191)
(0.47982062907411497557, 0)
(0.33413333913397962201, 0.0020452649136361646663)
(0.37961101212833025975, 0.0059019567363324248507)
(0.87310817898717120591, 0.10544965885224831255)
(0.77915311093458720476, 0.044119779705249456772)
(0.78494615046955943771, 0.043739264604251639931)
(0.65319787503672706189, 0.044207543520641446083)
(0.82228445189884528466, 0.10750834654362675167)
(0.95279391972707234515, 0.11319847993176808628)
(0.91245120950159001188, 0.089678797295481156255)
(1.3860189491539947668, 0.2211069804413525993)
(1.2536981451414861836, 0.17736491957686353007)
(0.4333056628661821703, 0.001775087407282894757)
(0.48155196826756747991, 0.036297698625080229289)
(0.79731028105876816658, 0.058149727899819039276)
(0.786457666417794308, 0.074858704195830370175)
(0.82061210531300913493, 0.084847847738333019346)
(1.4471796572643631945, 0.23673082845138355039)
(0.81044158292939604205, 0.079025726562311112477)
(0.93793826546975868981, 0.064457959749400069779)
(1.2224324887993854767, 0.18579710727915552067)
(0.10102128501533904324, 0.0029044884171069621781)
(0.965462392906074879, 0.1221987992543851912)
(1.0061310391318780208, 0.12635006142575402728)
(1.0460890721925149187, 0.13084720652705854804)
(1.0272119273248181166, 0.07179094777504470775)
(0.46977522690726935457, 0.0022654933616816416963)
(1.2095624495098383006, 0.18403522746696143052)
(0.77704322939779337187, 0.049341603850154564029)
(0.14445945716522932403, 0.0008215358330824695268)
(0.65057624896587439028, 0.033400582689726235839)
(0.51386867138678458706, 0.031204510620265320892)
(0.21128711764057012939, 0.013955424576384137987)
(0.70053190838794533333, 0.060541780728050586021)
(1.380943458068790206, 0.21961673717117997229)
(1.0378142631036276771, 0.09256483404820626977)
(0.48342288817628567541, 0)
(0.55868743473836582553, 0.022889624343017937523)
(1.1679634062821336588, 0.16050051297967006784)
(0.70349026281208289761, 0.003569321983369995884)
(0.9285349400832521132, 0.047934397749560667984)
(0.1903526478526586072, 0.0096864886668662842583)
(0.94293195537811565785, 0.12472239430394746835)
(1.0256134927086295469, 0.067988655327052398779)
(0.075399704073820847353, 0.0029147311763325236564)
(0.97514872894612074795, 0.12350690529983867815)
(0.08072125362277697097, 0.0028619008195679517973)
(0.79336036156077863668, 0.10415306923444525748)
(0.59566928638265196938, 0.058464563900509536857)
(1.2544137291152615358, 0.17764680123813190749)
(1.228135801415248033, 0.17147012224361752445)
(0.82490953317263807814, 0.039854219229324038525)
(0.59158455797568453347, 0.019876868351865599302)
(0.23378529925698778758, 0.011719977872978266927)
(0.57092717529958561491, 0.056150680445505278475)
(0.566450976576951686, 0.026771934852169783172)
(0.33417861725879224858, 0.015640420334009865356)
(0.28293676419312864447, 0.0037342450877765581876)
(0.90411633985291432048, 0.069789887503290502625)
(0.89584849398216618882, 0.025233745363337155252)
(0.43884531914516702501, 0.015288670213708243751)
